"Time","Handle/0/X","Handle/0/Y","Shoulder/0/X","Shoulder/0/Y","Seat/0/X","Seat/0/Y"
"30.347","315.1617","-9.771271","355.8701","81.41934","282.1976","-157.7946"
"30.355","310.1608","-12.76825","353.8741","81.42621","282.199","-157.781"
"30.364","304.1619","-15.7663","352.8732","82.42258","282.2012","-157.7677"
"30.372","298.1627","-18.76563","351.8657","83.40891","283.2016","-157.7515"
"30.38","294.1617","-20.76758","349.8691","83.42117","283.2028","-157.7374"
"30.389","286.1626","-24.76526","348.8651","84.42572","283.205","-157.7246"
"30.397","280.1633","-27.76245","346.8705","85.41858","286.2049","-156.7541"
"30.405","274.1628","-30.76147","345.8679","86.40564","286.2055","-156.7847"
"30.414","269.164","-32.7644","343.8666","86.41388","286.2065","-156.8159"
"30.422","262.1649","-36.76511","341.8715","87.41486","287.2062","-156.8438"
"30.43","257.1646","-38.76633","340.8632","88.41492","287.2061","-156.8711"
"30.439","251.1634","-41.76532","338.8583","89.41116","287.2061","-156.8984"
"30.447","245.1628","-44.76361","336.8557","90.40186","287.2067","-156.9269"
"30.455","238.163","-47.76407","334.8484","90.41321","287.2078","-156.9558"
"30.464","232.163","-51.76401","331.8544","91.4151","287.2088","-156.9846"
"30.472","225.1627","-55.76584","329.8585","92.41562","287.2103","-157.0142"
"30.48","219.1633","-58.76489","327.8597","93.41257","287.2119","-156.0449"
"30.489","216.1631","-59.76453","325.8593","94.40515","287.2134","-156.0753"
"30.497","214.1632","-60.76437","323.8513","94.41132","287.2148","-156.1046"
"30.505","205.1622","-65.76593","320.8535","95.40814","287.2164","-156.1346"
"30.514","202.1624","-66.76416","318.85","96.40408","287.2177","-156.1624"
"30.522","199.1623","-67.7627","315.8525","96.40546","287.2188","-156.1894"
"30.53","191.1624","-70.76065","313.8507","97.40472","287.219","-156.2153"
"30.539","191.163","-70.763","311.847","98.39984","287.2194","-156.242"
"30.547","178.1638","-74.76547","308.8502","98.39972","287.2202","-156.2691"
"30.556","177.1636","-74.76724","306.8495","99.39648","287.2206","-156.2941"
"30.564","176.1626","-75.7641","303.8531","99.39923","287.22","-156.3185"
"30.572","175.1619","-75.76703","301.8522","100.3979","286.2215","-156.3472"
"30.581","172.1624","-76.76944","298.8568","100.4006","284.2235","-157.331"
"30.589","142.1601","-87.77277","296.8574","101.3979","284.2239","-157.3125"
"30.597","138.1594","-88.77682","293.8627","101.3976","284.2234","-157.293"
"30.606","133.1576","-90.76596","291.8592","101.4037","283.2246","-157.2769"
"30.614","129.1478","-91.77048","288.8607","102.4001","283.2241","-157.2585"
"30.622","124.1532","-92.77237","286.8511","102.4026","282.225","-157.2445"
"30.631","119.1596","-93.77707","283.8479","102.4077","282.2249","-157.2296"
"30.639","114.1603","-95.76889","281.8376","103.4078","281.2264","-157.2177"
"30.647","109.1671","-96.7652","278.8353","103.4068","280.2289","-157.2089"
"30.656","105.1667","-96.76532","275.838","103.4073","280.2299","-157.1981"
"30.664","101.1617","-96.76654","273.8293","103.4116","279.2317","-157.1887"
"30.672","97.1521","-96.77042","270.8253","103.4162","278.234","-157.1816"
"30.681","92.15454","-97.75571","267.8271","103.4205","278.2346","-157.1724"
"30.689","88.15985","-97.74518","265.8242","104.4185","277.2363","-157.1653"
"30.697","85.15466","-97.73883","262.8297","104.415","276.2382","-157.1595"
"30.706","81.15887","-97.73752","260.8252","104.4136","276.2377","-157.1478"
"30.714","78.15216","-97.73743","257.8267","104.412","275.2381","-157.1401"
"30.722","74.15247","-97.74112","254.8322","104.4102","274.2386","-157.1321"
"30.731","70.15924","-97.74966","252.83","104.4099","273.2388","-157.1255"
"30.739","67.15741","-97.75577","249.835","104.4085","272.2393","-157.118"
"30.747","64.14984","-97.7594","247.8329","104.4077","271.2395","-157.1122"
"30.756","60.1554","-97.76239","244.8381","104.4052","270.2393","-157.1051"
"30.764","57.15222","-97.7565","242.831","104.4057","269.2399","-157.1"
"30.772","53.15729","-97.74527","239.8301","104.405","268.2403","-157.0916"
"30.781","50.15808","-96.75351","236.8352","104.4048","267.2401","-157.0855"
"30.789","47.15216","-96.74792","234.8326","104.4051","268.2368","-157.0638"
"30.797","43.15845","-96.74042","231.8391","104.4048","264.2376","-157.0638"
"30.806","41.1496","-95.74548","229.837","104.4054","263.2381","-157.0626"
"30.814","37.15009","-95.7464","226.8401","104.4045","264.237","-157.0481"
"30.822","34.14484","-95.73413","224.8337","104.4039","263.2345","-157.033"
"30.831","30.15106","-94.74414","221.8337","104.4016","262.2298","-157.0168"
"30.839","27.15527","-94.7464","219.8257","104.4002","260.2303","-157.0083"
"30.847","24.15356","-94.74695","216.8245","103.4031","259.2299","-157.0009"
"30.856","21.15393","-94.7442","213.8302","103.4041","258.2275","-156.9939"
"30.864","18.14716","-94.73608","211.8275","103.4047","256.2296","-157.9912"
"30.873","14.14838","-94.72473","208.8322","103.4023","255.2285","-157.9852"
"30.881","11.14777","-93.72922","206.8282","103.4","254.2239","-157.979"
"30.889","7.154236","-93.73279","203.8311","102.402","252.2236","-157.9788"
"30.898","5.149658","-93.71338","201.8279","102.4031","251.2208","-157.9792"
"30.906","2.145874","-92.71899","198.8336","102.401","249.2228","-157.9856"
"30.914","-1.856567","-92.72278","196.8323","102.3997","248.2214","-157.9922"
"30.923","-5.851624","-92.71814","193.8364","101.4013","247.2155","-157.9953"
"30.931","-7.853699","-91.70901","191.8347","101.403","245.2137","-158.0052"
"30.939","-11.85144","-90.71353","189.827","101.4027","243.2157","-157.0207"
"30.948","-13.8515","-89.71884","186.8281","100.4052","242.2133","-157.0363"
"30.956","-17.85278","-89.7229","184.8233","100.4054","240.2147","-157.0555"
"30.964","-21.85248","-89.72357","181.8279","100.4024","239.2123","-157.0741"
"30.973","-24.85895","-89.7092","179.8232","99.4046","237.2138","-157.0962"
"30.981","-27.86176","-88.69644","176.8285","99.40302","236.2097","-157.1158"
"30.989","-30.86566","-87.68726","174.8275","98.40564","234.209","-157.1371"
"30.998","-33.86255","-86.68341","172.8243","98.40683","232.2102","-157.1642"
"31.006","-34.86877","-85.6937","169.8298","97.40948","231.2076","-157.1876"
"31.014","-37.86243","-84.6983","167.8322","97.40997","229.2075","-157.2157"
"31.023","-41.86542","-83.69781","165.8303","97.40991","228.204","-157.2412"
"31.031","-42.86542","-82.70566","163.8264","97.40573","226.202","-157.2684"
"31.039","-45.86462","-81.70721","161.8201","96.40662","224.2027","-157.2993"
"31.048","-51.85291","-81.71655","159.8143","96.40448","223.1996","-157.3273"
"31.056","-52.85382","-80.72235","157.8077","96.39917","221.1995","-157.3595"
"31.064","-53.85614","-79.72574","155.7988","95.40057","219.1963","-158.3259"
"31.073","-58.86383","-78.72797","152.8063","95.39633","217.1959","-158.296"
"31.081","-62.85767","-78.71619","151.7995","95.38956","215.1973","-158.2705"
"31.089","-64.86462","-77.70325","149.7943","94.39252","214.1958","-158.2419"
"31.098","-67.86127","-76.7041","147.7943","94.39261","212.1964","-158.2175"
"31.106","-70.86371","-75.70609","145.8","94.38837","211.1946","-158.1895"
"31.114","-73.86108","-74.70215","144.7947","94.38248","209.195","-158.1667"
"31.123","-77.85736","-73.69135","142.7942","93.38617","208.1934","-158.1414"
"31.131","-79.85706","-72.68665","141.7853","93.39075","206.194","-158.1219"
"31.139","-84.85706","-70.67303","139.7853","93.39233","205.1923","-158.0989"
"31.148","-86.85522","-68.67511","138.7822","93.39261","204.1902","-158.0764"
"31.156","-89.85083","-66.68063","137.7764","93.3938","203.187","-158.0537"
"31.164","-90.85846","-65.67236","136.7684","93.39761","201.1868","-158.0375"
"31.173","-93.8656","-62.65561","135.7586","93.40414","200.1865","-158.022"
"31.181","-95.86108","-61.64136","134.7512","93.41257","198.1875","-158.012"
"31.189","-97.85107","-58.63412","133.7517","94.40677","198.187","-157.9965"
"31.198","-98.84497","-56.64606","132.7565","94.40503","197.1863","-158.9838"
"31.206","-99.84668","-54.64346","132.7513","94.41071","196.1866","-158.9722"
"31.215","-99.85059","-52.64368","131.7573","95.40503","196.1863","-158.959"
"31.223","-98.84827","-48.64566","131.7569","95.40961","196.185","-158.9434"
"31.231","-99.84717","-46.63892","131.7579","96.40479","195.1849","-158.9324"
"31.24","-99.85919","-45.6236","131.7572","96.40906","195.1845","-158.9202"
"31.248","-99.85602","-41.62491","131.7618","97.40808","195.1842","-158.9067"
"31.256","-99.85425","-39.61905","132.7584","98.40308","195.1842","-158.8939"
"31.265","-99.849","-36.63297","133.7477","99.39844","196.182","-158.8757"
"31.273","-99.84332","-34.64075","133.7463","99.40332","196.181","-158.8597"
"31.281","-99.83197","-32.63696","134.7469","100.4034","197.1777","-158.8394"
"31.29","-98.83337","-29.64902","135.7514","101.3984","197.1769","-158.8214"
"31.298","-98.83093","-27.65674","137.7448","102.3898","198.1754","-158.8021"
"31.306","-97.84436","-25.66171","138.7439","102.39","199.1741","-158.7819"
"31.315","-96.86041","-23.66483","140.7408","103.3884","200.1727","-158.7607"
"31.323","-96.86346","-22.65628","142.7411","104.3789","201.1729","-158.7405"
"31.331","-96.85565","-21.65036","144.741","104.3801","203.1711","-158.7155"
"31.34","-87.85309","-17.65714","147.7377","105.3771","204.1713","-158.6923"
"31.348","-81.85229","-15.66489","149.7382","105.3806","206.1713","-158.6686"
"31.356","-80.849","-14.67557","152.7405","106.3778","208.1714","-158.6456"
"31.365","-71.84955","-13.66107","156.7408","107.3707","210.1715","-158.6223"
"31.373","-67.85046","-12.65424","160.7352","107.3785","213.1701","-158.5983"
"31.381","-61.85321","-12.64053","164.7352","108.382","215.1702","-158.5742"
"31.39","-56.85107","-12.65741","169.7243","109.3818","218.1705","-158.5494"
"31.398","-50.85254","-13.66129","173.7264","110.3688","223.1692","-157.5768"
"31.406","-45.85236","-14.65375","178.7195","110.3854","226.1694","-157.6031"
"31.415","-37.85333","-14.66522","183.7167","111.3942","230.167","-157.6234"
"31.423","-31.85522","-15.66156","189.7089","112.4034","233.1664","-157.645"
"31.431","-27.85571","-15.66187","194.7136","113.3967","237.1639","-157.66"
"31.44","-22.85431","-15.65799","200.7122","114.3848","241.1603","-157.6721"
"31.448","-16.85614","-14.65579","205.7057","114.3923","244.1611","-157.6873"
"31.456","-12.85425","-13.65775","210.7037","115.3813","248.1605","-157.7014"
"31.465","-6.854858","-11.66232","215.6956","115.3843","252.1571","-157.7074"
"31.473","-2.85614","-10.66913","219.6993","115.3894","255.1583","-157.7165"
"31.481","5.142212","-9.673737","225.6914","116.385","259.1562","-157.7162"
"31.49","9.141602","-9.668091","229.6932","116.3849","262.1575","-157.7164"
"31.498","14.14001","-8.670532","234.6846","116.3993","266.1543","-157.7035"
"31.506","21.13928","-7.675995","239.6743","117.4014","269.1511","-157.6863"
"31.515","25.13904","-7.675415","243.6747","117.4099","272.1469","-157.6615"
"31.523","29.13922","-7.662781","248.6782","118.4043","274.1469","-157.6375"
"31.532","35.13989","-7.641876","253.6767","118.4097","277.1438","-157.6062"
"31.54","41.13605","-7.625214","258.6732","119.4025","279.1431","-157.575"
"31.548","46.13324","-7.612762","263.6625","119.4042","282.1422","-156.6095"
"31.557","48.13031","-7.600708","267.6595","119.4078","284.1396","-156.6423"
"31.565","58.12689","-7.594238","271.6628","119.414","286.1348","-156.6669"
"31.573","63.12402","-7.589355","276.6611","119.4224","287.1341","-156.6935"
"31.582","68.1203","-7.57785","281.6591","120.4129","288.1352","-156.7163"
"31.59","74.11981","-7.573761","285.6612","119.4185","290.1299","-156.7328"
"31.598","81.11969","-7.569427","289.6645","119.4206","290.1317","-156.7535"
"31.607","85.11652","-7.570953","293.6703","119.4164","291.1312","-156.7722"
"31.615","91.12024","-7.575348","297.6755","118.4215","292.1266","-156.7877"
"31.623","95.12109","-7.575897","302.6681","118.4207","292.1252","-156.8062"
"31.632","97.11725","-7.586243","306.664","117.4223","292.1237","-156.8215"
"31.64","106.1177","-6.595917","310.6603","116.4263","292.1195","-156.8323"
"31.648","108.1137","-6.598938","314.6528","115.4335","291.1193","-156.8415"
"31.657","117.1097","-5.613586","317.6564","114.4373","290.1221","-156.851"
"31.665","122.1108","-5.611816","321.6553","113.438","290.1178","-156.8513"
"31.673","128.1128","-5.599487","325.6495","112.4317","289.1131","-156.8473"
"31.682","134.1107","-4.614685","328.6548","110.4285","287.1139","-156.8495"
"31.69","140.1058","-4.604126","332.6523","108.4312","284.1138","-156.8596"
"31.698","145.1035","-4.59375","335.6511","106.4378","283.1123","-156.869"
"31.707","150.1025","-4.589081","338.6516","105.4283","281.1134","-156.8853"
"31.715","156.1018","-4.591644","341.6516","103.4196","280.1147","-156.9067"
"31.723","161.1008","-5.583527","344.6505","101.4095","280.114","-156.9266"
"31.732","166.0967","-6.569763","347.6463","99.39709","279.1153","-156.9539"
"31.74","171.0946","-7.558899","349.6477","96.40442","279.1163","-156.9836"
"31.748","178.0946","-8.55069","352.64","94.414","278.1156","-157.9575"
"31.757","181.0936","-9.567627","354.6358","92.42499","278.117","-157.9368"
"31.765","190.0908","-11.55801","356.6354","91.41534","279.1163","-157.9153"
"31.773","197.0913","-12.56396","358.6362","89.40845","279.1174","-157.8987"
"31.782","202.0911","-14.56653","360.6359","87.40814","280.1173","-157.8816"
"31.79","208.0938","-16.56024","362.6279","85.42444","280.1192","-157.8687"
"31.798","215.0981","-18.55701","363.6304","84.42203","281.1198","-157.8534"
"31.807","222.1015","-20.54175","364.6351","83.41376","281.1218","-157.84"
"31.815","227.1006","-21.53604","365.6417","82.39771","282.1215","-157.8219"
"31.823","235.0986","-22.54712","366.6476","80.4118","282.1212","-157.8056"
"31.832","239.1016","-23.55594","367.6491","79.42642","282.1218","-157.7898"
"31.84","245.1021","-24.55881","368.6431","78.44315","282.1223","-157.7743"
"31.848","250.1002","-24.58267","368.6461","78.436","281.1253","-157.7644"
"31.857","255.1025","-25.55991","369.6398","77.44394","281.1274","-157.7546"
"31.865","261.1007","-25.53375","369.6387","77.4288","281.1293","-157.7467"
"31.874","266.101","-24.52188","369.6459","76.43338","281.1302","-157.7393"
"31.882","272.1024","-23.50311","370.6373","76.42459","281.1311","-157.7352"
"31.89","279.1011","-21.50302","370.6298","76.41086","281.1318","-157.7319"
"31.899","286.0988","-19.50598","370.622","75.42563","281.1319","-157.7336"
"31.907","288.1028","-18.49426","370.6125","75.43823","281.1318","-157.7368"
"31.915","291.1063","-17.48679","369.6162","75.44974","281.1313","-157.7446"
"31.924","296.1082","-15.48993","369.6165","75.46198","280.1335","-157.7584"
"31.932","301.1071","-13.49356","369.6079","75.48093","280.1353","-157.7733"
"31.94","304.1099","-11.49112","368.6094","76.46613","280.1365","-157.7896"
"31.949","309.1074","-8.495087","368.6034","76.46219","280.1375","-157.8068"
"31.957","310.1069","-5.503296","367.6083","76.46335","280.1384","-157.8241"
"31.965","311.1081","-3.510406","367.6063","76.47382","280.1397","-157.8436"
"31.974","312.11","-2.516235","367.5963","76.48962","280.1409","-157.8621"
"31.982","312.1105","-2.513885","366.5944","77.47986","281.1401","-157.8768"
"31.99","311.1096","-2.512329","365.6004","77.48398","281.1399","-157.8909"
"31.999","309.111","-2.51535","365.5958","77.4993","281.1403","-157.906"
"32.007","307.1102","-3.514435","364.5986","78.49548","281.1407","-157.9215"
"32.015","304.1133","-4.513092","364.5895","78.50421","281.1429","-157.9358"
"32.024","302.1114","-5.512329","363.5865","79.49393","282.1432","-157.9464"
"32.032","299.1097","-6.517853","362.5863","79.5015","282.1442","-157.9584"
"32.04","295.1088","-8.522247","361.5867","80.49631","283.1436","-157.9679"
"32.049","291.1086","-10.52841","360.589","80.50903","283.1436","-157.9759"
"32.057","286.11","-13.52832","359.5893","81.51004","283.1451","-157.9859"
"32.065","282.11","-15.53293","358.5895","82.49905","284.1445","-157.9922"
"32.074","277.1102","-18.53488","357.5873","82.50821","284.1448","-157.9987"
"32.082","271.1113","-21.53558","356.5809","83.50757","284.1458","-158.0029"
"32.09","266.1108","-24.53601","354.5848","84.4986","284.148","-157.0076"
"32.099","259.1135","-27.54056","353.5857","84.50745","285.1479","-157.0089"
"32.107","259.1151","-34.53409","352.5787","85.5072","285.1493","-157.0107"
"32.115","256.1176","-36.53067","350.5814","86.49768","285.1514","-157.0095"
"32.124","251.114","-38.53198","349.5768","86.50223","286.1512","-157.0049"
"32.132","244.1165","-41.5278","347.579","87.50058","286.1514","-157.001"
"32.14","242.1148","-43.52972","346.5686","88.49536","286.1528","-156.9973"
"32.149","233.1089","-47.52005","344.561","88.50476","287.1519","-157.9885"
"32.157","229.1111","-49.52859","342.5547","89.50797","287.1516","-157.9805"
"32.165","228.1031","-50.53323","340.5506","90.50641","287.1522","-157.9738"
"32.174","218.0942","-54.52756","338.5467","91.49884","287.1522","-157.9666"
"32.182","213.0976","-56.5278","336.5391","91.50433","287.153","-157.9592"
"32.19","207.095","-58.534","333.5432","92.50092","287.1539","-157.9523"
"32.199","201.0952","-61.53091","331.5435","93.49686","287.1552","-157.9456"
"32.207","196.095","-63.53531","329.5415","94.49115","287.1569","-157.9381"
"32.216","190.0946","-65.53799","327.5363","94.49805","287.1573","-157.9288"
"32.224","185.095","-67.54178","325.5291","95.50119","287.158","-157.9191"
"32.232","181.0922","-69.53995","322.531","96.50085","287.1592","-157.9093"
"32.241","175.0928","-71.53809","320.5274","97.49994","287.1603","-157.8987"
"32.249","171.0927","-72.5423","317.5292","97.50433","287.1614","-157.8864"
"32.257","164.0927","-74.54532","315.5289","98.50491","287.1623","-157.8725"
"32.266","158.092","-76.54916","313.5251","99.505","287.1624","-157.858"
"32.274","156.0894","-77.55096","310.5259","99.50705","287.1622","-157.8415"
"32.282","152.0909","-78.54208","308.5236","100.5079","286.1643","-157.8304"
"32.291","148.0907","-79.5303","305.5236","100.5105","286.1666","-157.818"
"32.299","143.0917","-80.52786","303.5175","101.5123","286.1677","-157.8054"
"32.307","139.0889","-81.53882","300.5193","102.51","286.1684","-157.7907"
"32.316","134.0904","-83.52866","298.5134","102.5119","286.1687","-157.7756"
"32.324","130.0882","-84.52307","295.512","102.5149","285.1704","-157.7635"
"32.332","126.0798","-85.51489","293.5061","103.5156","285.1722","-157.7503"
"32.341","121.0854","-85.52121","290.5021","103.5172","285.1727","-157.7347"
"32.349","116.0917","-86.52786","287.5002","103.5221","284.1738","-157.7208"
"32.357","112.0825","-86.53635","285.4944","104.5236","284.1739","-157.7049"
"32.366","107.0811","-87.5249","282.4929","104.5257","283.1749","-157.6919"
"32.374","103.0802","-87.5217","279.4945","104.5263","283.1747","-157.6748"
"32.382","99.0799","-87.52451","276.4983","104.5279","282.1757","-157.6614"
"32.391","95.07813","-87.52878","274.4979","105.5262","282.1755","-157.6445"
"32.399","90.08044","-88.51953","271.4992","105.5239","281.1753","-157.629"
"32.407","86.08704","-88.51489","268.5026","105.522","280.1757","-157.6151"
"32.416","83.08362","-88.50851","266.5009","105.5229","279.1762","-157.6021"
"32.424","79.08942","-88.51053","263.5027","105.5231","278.1774","-157.5913"
"32.432","76.08948","-88.51239","261.4968","105.525","277.1788","-157.5815"
"32.441","73.08557","-88.51358","258.4939","105.5272","276.1802","-157.5727"
"32.449","69.08063","-89.50531","255.4933","105.528","275.1815","-157.5638"
"32.457","65.08154","-89.50546","252.4974","105.5273","274.1829","-157.5547"
"32.466","62.07318","-89.50409","250.4956","105.5275","273.1842","-157.548"
"32.474","58.07318","-89.50571","247.4979","105.5266","272.1855","-157.5414"
"32.482","55.06592","-89.50073","245.4933","105.5296","271.1858","-157.5344"
"32.491","51.06415","-89.49445","242.4924","105.5317","270.1865","-157.5281"
"32.499","47.06561","-89.48706","239.4944","105.533","269.1874","-157.5212"
"32.507","44.06372","-88.48926","237.4896","106.5315","269.1871","-157.5063"
"32.516","41.05774","-88.48639","234.4878","105.5332","268.1864","-157.4907"
"32.524","36.06403","-88.49203","231.4902","105.5334","267.1852","-157.4731"
"32.532","33.0697","-88.49094","229.4854","106.5307","266.1824","-157.4551"
"32.541","31.0658","-87.49152","226.4828","106.5285","265.1777","-157.4351"
"32.549","28.06085","-87.48898","223.4823","105.5292","263.1772","-157.4257"
"32.558","24.05829","-87.49115","220.4836","105.5286","262.1755","-157.4142"
"32.566","20.06476","-87.49634","218.4749","105.5295","261.1707","-157.4022"
"32.574","17.0697","-87.50189","215.4716","105.5291","259.1725","-157.3983"
"32.583","14.07629","-87.50601","212.4717","105.5265","258.1727","-157.3967"
"32.591","11.08234","-87.50531","209.4721","104.5272","257.1708","-157.3952"
"32.599","8.082947","-87.49911","206.4749","104.526","256.1648","-157.3906"
"32.608","5.081299","-86.50122","204.4662","104.526","254.1642","-157.3911"
"32.616","1.076294","-86.50272","201.4631","104.522","253.1595","-157.3926"
"32.624","-2.91864","-86.50336","198.4637","103.523","251.1606","-157.3984"
"32.633","-4.915955","-85.50714","195.4692","103.5224","250.1583","-157.4059"
"32.641","-8.91571","-85.50458","193.4617","103.5177","248.1609","-157.4178"
"32.649","-12.909","-84.51297","190.4552","102.5185","247.1594","-157.4303"
"32.658","-17.90393","-84.51328","187.4524","102.5165","246.1528","-157.4395"
"32.666","-21.90283","-84.49927","184.4531","101.5173","244.1512","-157.4548"
"32.674","-23.89685","-82.50189","182.4439","101.515","242.1541","-157.4753"
"32.683","-27.8924","-82.50034","179.4377","100.5172","241.1533","-157.4968"
"32.691","-29.89331","-80.5033","176.4349","100.5147","240.148","-157.5157"
"32.699","-32.89301","-79.5032","173.4362","99.51614","238.147","-157.54"
"32.708","-37.89001","-79.50089","170.4424","99.51245","237.1414","-157.5619"
"32.716","-40.88647","-78.49612","168.4382","98.51364","235.1387","-157.5879"
"32.724","-44.88513","-77.49237","165.442","98.50858","233.1399","-157.6179"
"32.733","-45.89075","-76.4957","163.4392","97.50919","232.1367","-157.6447"
"32.741","-50.89014","-76.48874","160.4426","96.51208","230.137","-157.6746"
"32.749","-54.89008","-75.49448","158.4419","96.50964","229.1318","-157.7023"
"32.758","-57.88757","-74.50397","156.4357","95.51358","227.1298","-157.7327"
"32.766","-60.88971","-74.50739","153.4413","95.51132","225.1285","-157.7656"
"32.774","-63.88873","-74.50281","151.4455","94.51398","223.1246","-158.7299"
"32.783","-66.88959","-73.50699","149.45","94.51031","221.1225","-158.6979"
"32.791","-69.89752","-73.49823","147.4534","93.51422","219.1235","-158.6696"
"32.799","-72.89972","-72.49643","146.4458","93.51419","218.1202","-158.6386"
"32.808","-76.90051","-71.50195","144.4414","93.50909","216.1185","-158.608"
"32.816","-78.90869","-70.50055","142.4387","92.51364","214.1187","-158.5816"
"32.824","-82.90503","-69.50861","140.4438","92.51303","213.1144","-158.5502"
"32.833","-83.91278","-68.51199","139.4432","92.513","211.1121","-158.5209"
"32.841","-88.90558","-67.50592","138.4368","92.513","209.1126","-158.4939"
"32.849","-90.91089","-66.5058","136.4413","92.51132","208.1095","-158.4653"
"32.858","-94.90747","-63.522","135.442","92.51086","206.1091","-158.4392"
"32.866","-97.90674","-61.53674","134.4421","92.51196","204.1096","-158.4171"
"32.875","-99.89331","-60.52631","133.4435","92.51422","203.1082","-158.3921"
"32.883","-101.8934","-57.51779","133.4362","93.51111","202.1053","-158.3689"
"32.891","-103.8831","-55.52905","132.4309","93.51035","200.1045","-158.3489"
"32.9","-105.8842","-53.51984","131.4319","93.5116","199.1033","-158.3293"
"32.908","-106.8828","-49.5217","130.4373","93.5141","197.1038","-158.3148"
"32.916","-108.8794","-47.51651","130.4409","94.51129","197.1028","-158.2973"
"32.925","-109.8774","-45.51083","130.4398","94.51245","195.1039","-158.2853"
"32.933","-109.882","-41.51166","130.4371","95.50964","196.1027","-158.2685"
"32.941","-110.8844","-38.51334","130.4333","94.51251","195.1025","-158.2542"
"32.95","-113.8871","-36.51129","130.4321","95.51086","194.1029","-158.2443"
"32.958","-113.9003","-33.50851","130.4324","95.51343","194.1033","-158.2328"
"32.966","-114.8862","-30.51642","130.4312","95.52454","194.1041","-158.2217"
"32.975","-114.8739","-27.52448","131.4279","96.52948","195.1039","-158.2083"
"32.983","-114.8661","-25.51361","132.4244","97.53009","196.1016","-158.189"
"32.991","-114.8533","-22.51523","132.4241","97.53821","196.1007","-158.172"
"33","-113.855","-19.5235","134.4208","98.54541","197.0994","-158.1512"
"33.008","-113.8512","-17.51736","135.4194","99.5451","198.0979","-158.1292"
"33.016","-112.8465","-13.53067","136.4163","99.55634","199.0972","-158.1056"
"33.025","-111.8436","-11.53955","138.4147","101.557","200.098","-158.0848"
"33.033","-109.8505","-9.533905","140.4135","102.5571","202.0974","-158.0599"
"33.041","-107.8474","-6.544861","142.4145","103.5564","204.0961","-158.0331"
"33.05","-105.8436","-4.555237","145.4127","104.5573","206.0942","-158.0029"
"33.058","-101.8505","-2.554108","148.4111","105.5542","209.0936","-157.0318"
"33.066","-99.84857","-1.546722","150.4131","105.5548","210.0944","-158.0034"
"33.075","-95.85126","0.4537354","152.4177","106.545","213.094","-157.9736"
"33.083","-92.85223","1.450775","155.4207","106.5551","217.0918","-158.0024"
"33.091","-85.85114","2.454926","159.4235","107.5588","220.0889","-157.0271"
"33.1","-79.85364","3.457977","164.422","108.56","223.0862","-157.048"
"33.108","-74.85547","3.455505","169.4177","109.5609","226.0862","-157.0706"
"33.116","-69.85333","2.458923","174.4151","110.5555","230.084","-157.0871"
"33.125","-65.84973","1.480804","179.4141","111.5461","233.0854","-157.1057"
"33.133","-59.85254","0.5020142","183.4184","111.5466","237.0856","-157.1196"
"33.141","-53.85077","-0.4934998","189.4211","112.5442","241.0834","-157.1282"
"33.15","-49.85699","-1.508331","195.4243","113.536","245.0792","-157.1276"
"33.158","-15.85834","-3.512878","201.421","113.5445","248.0815","-157.1306"
"33.166","-13.85938","-4.515686","206.4248","114.5417","252.0841","-157.1284"
"33.175","-10.86053","-5.511108","212.4226","115.5383","257.0795","-157.118"
"33.183","-0.8599243","-5.516571","216.4242","115.5373","260.0801","-157.108"
"33.191","1.140137","-6.508057","220.4288","115.5404","264.0775","-157.0907"
"33.2","3.138733","-6.506165","225.4333","116.5322","267.079","-157.0698"
"33.208","4.138794","-6.519348","229.4361","116.5275","271.0754","-157.0439"
"33.217","14.14288","-6.519379","233.4375","116.53","274.0756","-157.015"
"33.225","18.14032","-6.528076","237.4403","117.522","277.0752","-156.9854"
"33.233","23.13892","-6.524689","241.4388","117.5228","280.0712","-157.9525"
"33.242","27.14117","-6.513336","245.4335","117.5329","282.0693","-157.9208"
"33.25","32.14215","-5.535553","249.4338","118.5304","284.0679","-157.887"
"33.258","39.14404","-5.552979","253.4324","118.5363","286.0659","-157.8519"
"33.267","45.14154","-5.554901","257.4357","119.5298","288.0685","-156.8905"
"33.275","46.13287","-5.542053","261.4346","119.5332","289.0726","-156.93"
"33.283","58.12775","-3.560272","265.4379","120.5251","290.0743","-156.9669"
"33.292","61.12463","-3.561615","269.4375","120.5236","291.0701","-156.9973"
"33.3","69.12494","-2.567566","273.4355","120.525","291.0674","-157.0242"
"33.308","71.12549","-1.571381","277.4325","120.5273","291.0638","-156.0454"
"33.317","73.12573","-0.566864","281.4293","120.5304","290.0654","-156.0657"
"33.325","66.1261","3.432648","284.4313","120.5275","290.0615","-156.0781"
"33.333","69.12732","4.42807","288.4319","120.5234","289.0618","-156.0868"
"33.342","71.12817","4.431793","291.4346","119.524","288.0629","-156.0902"
"33.35","79.13007","7.43042","295.4377","119.5184","287.0639","-156.0903"
"33.358","110.1299","9.424377","299.438","118.517","286.0638","-156.088"
"33.367","116.1277","10.42401","302.4404","117.5144","285.0618","-156.084"
"33.375","121.1268","11.43359","306.4395","116.5171","284.0606","-156.0796"
"33.383","127.1261","13.42938","309.4399","115.5184","283.0609","-156.077"
"33.392","133.1254","14.42194","312.4423","114.5174","283.0587","-156.0743"
"33.4","139.1243","14.42429","316.4408","113.5171","280.0597","-156.0846"
