"Time","Handle/0/X","Handle/0/Y"
"6.723","-180.6351","-21.12369"
"6.732","-179.6391","-19.10947"
"6.74","-179.6341","-17.10364"
"6.748","-178.644","-15.10809"
"6.757","-178.6403","-14.08948"
"6.765","-177.6432","-12.08725"
"6.773","-176.6453","-11.06754"
"6.782","-175.6482","-9.065735"
"6.79","-174.648","-7.080444"
"6.798","-172.6571","-7.059052"
"6.807","-171.6606","-5.068665"
"6.815","-170.653","-4.075409"
"6.823","-168.6492","-3.084106"
"6.832","-166.6418","-3.060089"
"6.84","-164.631","-2.04483"
"6.849","-161.6352","-1.044159"
"6.857","-159.627","-1.022491"
"6.865","-156.6294","-0.02175903"
"6.874","-153.6339","0.9641418"
"6.882","-150.6321","0.9539795"
"6.89","-146.636","0.9510498"
"6.899","-142.6436","0.9498291"
"6.907","-138.6523","0.9496765"
"6.915","-134.6599","0.9494019"
"6.924","-130.6603","0.9501953"
"6.932","-126.65","0.940918"
"6.94","-120.6576","-0.05749512"
"6.949","-116.6499","-1.047272"
"6.957","-111.6501","-2.033112"
"6.965","-106.6576","-3.015137"
"6.974","-102.6607","-3.023071"
"6.982","-98.64893","-4.017578"
"6.99","-93.64124","-5.000183"
"6.999","-88.64337","-5.008148"
"7.007","-84.63971","-5.995453"
"7.015","-80.63446","-7.00293"
"7.024","-75.63831","-6.991089"
"7.032","-71.63416","-7.981598"
"7.04","-66.63458","-7.973969"
"7.049","-62.62262","-7.965881"
"7.057","-57.62085","-7.94632"
"7.065","-52.63092","-6.956207"
"7.074","-48.6308","-6.947784"
"7.082","-44.62128","-5.959351"
"7.09","-39.61688","-5.954529"
"7.099","-34.62238","-4.964478"
"7.107","-30.61334","-4.957489"
"7.115","-26.60004","-4.940186"
"7.124","-21.59747","-3.940613"
"7.132","-16.59412","-3.928589"
"7.14","-11.59344","-2.932556"
"7.149","-6.594971","-2.932495"
"7.157","-2.585083","-2.924744"
"7.165","2.419067","-2.912598"
"7.174","7.417725","-2.898987"
"7.182","12.41748","-2.886597"
"7.191","17.41583","-2.875519"
"7.199","22.41467","-2.866333"
"7.207","27.41022","-2.857697"
"7.216","31.41699","-2.85498"
"7.224","36.42102","-3.838684"
"7.232","41.42383","-3.83429"
"7.241","46.42645","-3.839264"
"7.249","51.43408","-4.831329"
"7.257","57.42352","-4.836975"
"7.266","61.42798","-5.821503"
"7.274","66.42798","-5.81897"
"7.282","71.42725","-5.825775"
"7.291","76.42871","-5.842468"
"7.299","81.43347","-6.845642"
"7.307","87.42542","-7.838562"
"7.316","91.42719","-7.841614"
"7.324","96.42859","-8.828888"
"7.332","101.4286","-8.825348"
"7.341","106.4295","-8.832123"
"7.349","111.4316","-8.841461"
"7.357","116.4319","-9.824707"
"7.366","121.4256","-9.812653"
"7.374","125.427","-9.79776"
"7.382","129.435","-8.805359"
"7.391","135.4258","-8.811646"
"7.399","139.4296","-8.804626"
"7.407","144.4259","-7.81192"
"7.416","149.418","-7.80719"
"7.424","153.4138","-6.812317"
"7.432","157.418","-5.822205"
"7.441","162.4173","-5.821106"
"7.449","166.4215","-4.824036"
"7.457","171.4143","-4.819092"
"7.466","174.4175","-3.823151"
"7.474","178.415","-3.822144"
"7.482","181.4238","-3.818481"
"7.491","185.4263","-3.816895"
"7.499","189.4202","-3.822083"
"7.508","191.4282","-4.813293"
"7.516","194.4315","-5.799896"
"7.524","197.426","-5.80307"
"7.533","199.4254","-7.79068"
"7.541","201.4227","-7.797424"
"7.549","203.4176","-9.795044"
"7.558","204.4166","-10.79358"
"7.566","205.4186","-11.79187"
"7.574","206.4207","-11.79596"
"7.583","207.4156","-13.78738"
"7.591","207.4105","-13.78674"
"7.599","206.4128","-13.79092"
"7.608","205.4163","-14.79138"
"7.616","204.4172","-15.78836"
"7.624","203.4132","-16.78433"
"7.633","201.4099","-17.77939"
"7.641","199.404","-18.77515"
"7.649","195.4129","-19.77527"
"7.658","193.4122","-21.76602"
"7.666","190.4129","-22.76428"
"7.674","187.4141","-23.77234"
"7.683","184.4124","-25.77853"
"7.691","180.416","-28.7728"
"7.699","177.411","-30.7756"
"7.708","173.4094","-33.77151"
"7.716","169.4077","-35.77533"
"7.724","165.4087","-38.77377"
"7.733","161.4083","-41.76611"
"7.741","157.4058","-43.76859"
"7.749","153.3994","-46.76151"
"7.758","149.3915","-48.75836"
"7.766","145.3823","-50.75671"
"7.774","140.3862","-52.75568"
"7.783","136.3884","-54.75598"
"7.791","132.388","-57.7435"
"7.799","127.3925","-59.73962"
"7.808","123.3893","-61.74454"
"7.816","119.3827","-63.74658"
"7.824","115.373","-65.74341"
"7.833","110.3738","-66.74963"
"7.841","105.3831","-67.76276"
"7.85","101.3912","-69.75558"
"7.858","97.39911","-70.74921"
"7.866","93.4079","-71.74161"
"7.875","89.41711","-71.74725"
"7.883","86.41705","-72.75098"
"7.891","82.41974","-73.75079"
"7.9","78.42236","-73.76169"
"7.908","75.41675","-74.76471"
"7.916","71.41766","-75.76257"
"7.925","67.42621","-75.76483"
"7.933","65.41681","-75.77148"
"7.941","61.41547","-76.77161"
"7.95","57.41956","-77.76874"
"7.958","54.42035","-77.76978"
"7.966","51.41888","-77.77539"
"7.975","48.41724","-79.76825"
"7.983","45.41357","-79.76224"
"7.991","41.41852","-79.75848"
"8","38.41876","-77.75955"
"8.008","35.41632","-76.76373"
"8.016","31.42242","-75.76633"
"8.025","28.42462","-74.78363"
"8.033","25.42511","-74.77545"
"8.041","22.42761","-73.79681"
"8.05","19.42932","-73.78564"
"8.058","16.42926","-72.79358"
"8.066","13.42865","-71.81271"
"8.075","11.41296","-71.80927"
"8.083","7.424316","-70.81958"
"8.091","5.416687","-70.80698"
"8.1","2.410095","-69.80701"
"8.108","-0.5947876","-68.82037"
"8.116","-3.591553","-68.80133"
"8.125","-6.578003","-67.80124"
"8.133","-8.586121","-66.81317"
"8.141","-11.58234","-66.79413"
"8.15","-14.57617","-65.78278"
"8.158","-17.56561","-64.78699"
"8.166","-20.54724","-63.80029"
"8.175","-22.53888","-63.7941"
"8.183","-24.54077","-63.76685"
"8.192","-27.5332","-62.76413"
"8.2","-29.54065","-62.74936"
"8.208","-32.53876","-61.77246"
"8.217","-34.54962","-61.79126"
"8.225","-37.54352","-61.80701"
"8.233","-39.54437","-61.81671"
"8.242","-42.53052","-61.82401"
"8.25","-44.52905","-61.81937"
"8.258","-46.53894","-61.80518"
"8.267","-49.53394","-61.77661"
"8.275","-51.54083","-60.79321"
"8.283","-54.526","-60.79233"
"8.292","-56.52307","-60.77393"
"8.3","-58.53534","-59.79749"
"8.308","-61.53461","-59.80173"
"8.317","-64.51947","-59.79639"
"8.325","-66.51422","-59.78503"
"8.333","-68.51605","-59.76135"
"8.342","-71.50751","-58.76511"
"8.35","-74.48981","-58.75714"
"8.358","-76.48877","-57.7774"
"8.367","-79.47919","-57.78278"
"8.375","-81.48096","-57.7709"
"8.383","-84.47229","-56.79193"
"8.392","-86.47614","-56.79349"
"8.4","-89.47296","-56.78149"
"8.408","-92.4635","-55.79276"
"8.417","-94.47345","-55.79465"
"8.425","-97.47028","-55.77869"
"8.433","-100.4589","-54.79663"
"8.442","-102.4638","-54.79855"
"8.45","-105.4654","-54.79117"
"8.458","-108.4692","-53.81183"
"8.467","-111.4702","-53.81894"
"8.475","-114.4647","-53.80997"
"8.483","-116.4732","-53.79138"
"8.492","-120.4619","-52.79053"
"8.5","-123.4545","-51.80664"
"8.508","-126.4472","-51.80002"
"8.517","-129.4487","-50.80423"
"8.525","-132.452","-49.82489"
"8.534","-135.4538","-49.81384"
"8.542","-138.4642","-48.81976"
"8.55","-142.4577","-47.82779"
"8.559","-145.4618","-46.84363"
"8.567","-148.4649","-46.83142"
"8.575","-151.4687","-45.8223"
"8.584","-154.4734","-44.82288"
"8.592","-157.4776","-43.82645"
"8.6","-160.4835","-42.83362"
"8.609","-163.4877","-41.84174"
"8.617","-166.4872","-40.84717"
"8.625","-168.4968","-39.85587"
"8.634","-171.4981","-38.86246"
"8.642","-174.4853","-37.86166"
"8.65","-176.4816","-36.85394"
"8.659","-178.4838","-35.83728"
"8.667","-180.4926","-33.84619"
"8.675","-182.4987","-32.83624"
"8.684","-184.5005","-30.84531"
"8.692","-186.4889","-29.83456"
"8.7","-187.4878","-27.83478"
"8.709","-188.4925","-25.83798"
"8.717","-190.478","-23.82697"
"8.725","-190.4817","-21.82141"
"8.734","-191.4779","-19.80798"
"8.742","-192.4688","-16.81354"
"8.75","-192.4672","-14.81287"
"8.759","-192.4678","-12.80121"
"8.767","-192.4723","-9.811798"
"8.775","-192.4752","-7.820251"
"8.784","-192.4716","-5.825165"
"8.792","-192.4588","-3.827209"
"8.8","-191.4555","-1.831116"
"8.809","-190.4584","0.1625977"
"8.817","-190.4422","2.159241"
"8.825","-188.4436","3.166107"
"8.834","-187.4436","5.162964"
"8.842","-186.4324","6.1763"
"8.851","-184.4341","8.170502"
"8.859","-182.4356","9.17691"
"8.867","-180.4361","10.18747"
"8.876","-178.4341","11.20065"
"8.884","-176.425","12.21506"
"8.892","-173.4254","13.22302"
"8.901","-170.4254","14.22162"
"8.909","-166.4321","14.23105"
"8.917","-163.4326","15.22919"
"8.926","-160.4176","15.2341"
"8.934","-156.4052","15.24295"
"8.942","-152.3904","15.24933"
"8.951","-146.3947","14.26489"
"8.959","-142.385","14.26959"
"8.967","-136.3938","13.27606"
"8.976","-132.3936","12.28949"
"8.984","-128.3891","12.28085"
"8.992","-123.3884","10.29315"
"9.001","-118.3939","9.299957"
"9.009","-114.3876","8.307068"
"9.017","-109.3848","7.312531"
"9.026","-104.3884","6.315979"
"9.034","-100.3871","6.307251"
"9.042","-96.37537","5.310547"
"9.051","-90.38477","4.313293"
"9.059","-86.38611","4.304688"
"9.067","-81.3891","3.30954"
"9.076","-76.39941","3.30603"
"9.084","-72.40021","3.301971"
"9.092","-68.39056","3.302795"
"9.101","-63.3847","3.311981"
"9.109","-58.38477","4.299225"
"9.117","-53.3858","4.293884"
"9.126","-48.39026","4.298218"
"9.134","-44.38208","4.315674"
"9.142","-39.38501","5.317291"
"9.151","-34.38763","5.325073"
"9.159","-29.38971","5.334625"
"9.167","-24.39697","6.320374"
"9.176","-20.39111","6.31131"
"9.184","-15.39185","6.297668"
"9.193","-10.39423","5.30481"
"9.201","-6.384949","5.30484"
"9.209","-0.3890991","4.313446"
"9.218","3.620911","4.312378"
"9.226","9.612549","3.31897"
"9.234","13.61145","3.315369"
"9.243","17.62103","2.3255"
"9.251","22.62378","2.319366"
"9.259","27.62793","1.316437"
"9.268","33.6181","0.3163452"
"9.276","37.62061","-0.6716309"
"9.284","41.63049","-0.6720276"
"9.293","47.62048","-1.669281"
"9.301","51.62292","-1.672577"
"9.309","57.61572","-2.666992"
"9.318","62.61957","-2.678528"
"9.326","68.61462","-3.673157"
"9.334","73.60858","-3.67627"
"9.343","77.61755","-3.680786"
"9.351","83.61902","-4.666809"
"9.359","89.61041","-4.666779"
"9.368","94.60846","-4.672241"
"9.376","99.61115","-5.660095"
"9.384","104.6129","-5.659241"
"9.393","109.6155","-6.643951"
"9.401","114.6143","-6.640991"
"9.409","119.613","-6.648895"
"9.418","125.6032","-7.641266"
"9.426","129.6049","-7.635986"
"9.434","134.6016","-7.632416"
"9.443","138.606","-7.624756"
"9.451","143.603","-6.634033"
"9.459","147.6099","-6.635834"
"9.468","152.611","-6.629761"
"9.476","156.6154","-5.633972"
"9.484","160.6194","-5.631531"
"9.493","164.6195","-5.621185"
"9.501","167.6288","-4.623047"
"9.51","171.6349","-4.620483"
"9.518","175.6362","-4.616699"
"9.526","179.6292","-4.614136"
"9.535","181.6322","-4.610901"
"9.543","184.6302","-4.614105"
"9.551","187.6241","-4.62207"
"9.56","189.6224","-5.622864"
"9.568","191.6227","-6.618958"
"9.576","193.6207","-6.624329"
"9.585","195.6143","-8.612061"
"9.593","195.6223","-8.613434"
"9.601","197.6199","-8.618591"
"9.61","197.6241","-10.61084"
"9.618","198.6231","-10.61197"
"9.626","197.6315","-11.61093"
"9.635","197.6326","-12.60275"
"9.643","197.6282","-12.60318"
"9.651","195.6319","-13.59665"
"9.66","194.6306","-14.58661"
"9.668","192.6329","-14.58627"
"9.676","190.6346","-15.58716"
"9.685","188.6346","-16.59012"
"9.693","185.6414","-18.58386"
"9.701","183.6434","-19.58801"
"9.71","181.6378","-21.58887"
"9.718","177.6445","-23.59045"
"9.726","175.6403","-25.59375"
"9.735","171.6461","-28.58414"
"9.743","169.6411","-30.57574"
"9.751","165.6462","-32.57602"
"9.76","162.6465","-34.58435"
"9.768","159.6398","-37.58435"
"9.776","155.6373","-40.57297"
"9.785","151.6394","-42.5636"
"9.793","148.6354","-44.5542"
"9.801","144.6358","-46.54352"
"9.81","141.6281","-48.53378"
"9.818","137.6194","-50.52924"
"9.826","133.6122","-52.52921"
"9.835","129.6063","-54.53772"
"9.843","125.6049","-57.53046"
"9.852","121.6031","-59.52585"
"9.86","117.5993","-61.51978"
"9.868","113.5946","-62.5246"
"9.877","109.5872","-63.5303"
"9.885","105.5803","-64.53632"
"9.893","101.5785","-65.53534"
"9.902","97.58179","-66.526"
"9.91","93.5863","-66.53265"
"9.918","89.59375","-67.53629"
"9.927","86.59015","-68.54547"
"9.935","82.58887","-70.53738"
"9.943","79.58264","-71.53305"
"9.952","75.58264","-72.52908"
"9.96","71.58685","-73.52783"
"9.968","67.59351","-74.53052"
"9.977","64.59436","-76.52621"
"9.985","61.5863","-76.52725"
"9.993","57.58514","-76.5361"
"10.002","54.58203","-77.53635"
"10.01","51.57483","-78.53305"
"10.018","47.57715","-78.53326"
"10.027","44.57471","-78.53601"
"10.035","41.56885","-78.53854"
"10.043","37.57434","-78.54126"
"10.052","35.565","-78.54218"
"10.06","31.56256","-76.55792"
"10.068","28.55798","-76.54071"
"10.077","25.54279","-75.55484"
"10.085","21.55444","-75.55972"
"10.093","19.54626","-75.54855"
"10.102","16.53906","-74.55316"
"10.11","13.53479","-74.53363"
"10.118","10.52673","-73.52567"
"10.127","7.518311","-72.53052"
"10.135","4.508789","-71.54938"
"10.143","1.505737","-71.54184"
"10.152","-1.491272","-70.54712"
"10.16","-4.482483","-70.52008"
"10.168","-6.497314","-69.50461"
"10.177","-10.48608","-68.5022"
"10.185","-12.49585","-67.51587"
"10.194","-15.49347","-67.49976"
"10.202","-18.4845","-66.50272"
"10.21","-20.48926","-66.47772"
"10.219","-23.48999","-65.4707"
"10.227","-26.487","-64.48367"
"10.235","-28.49847","-64.47665"
"10.244","-31.49554","-64.44559"
"10.252","-34.48114","-63.45242"
"10.26","-36.47864","-63.43811"
"10.269","-38.49188","-62.45831"
"10.277","-41.49298","-62.45697"
"10.285","-44.48364","-62.43668"
"10.294","-46.48645","-61.44492"
"10.302","-48.49554","-61.42963"
"10.31","-51.49164","-60.43753"
"10.319","-53.49939","-60.41748"
"10.327","-56.49451","-59.41791"
"10.335","-58.5047","-58.43271"
"10.344","-61.4986","-58.42374"
"10.352","-63.50153","-57.43057"
"10.36","-66.48962","-57.41357"
"10.369","-68.49237","-56.41003"
"10.377","-71.48608","-55.42224"
"10.385","-74.47174","-55.40607"
"10.394","-76.46765","-54.4064"
"10.402","-78.47589","-53.42038"
"10.41","-81.47009","-53.40842"
"10.419","-84.45697","-52.40366"
"10.427","-86.45844","-51.41071"
"10.435","-89.45435","-50.42676"
"10.444","-91.45941","-50.42279"
"10.452","-94.45361","-49.43301"
"10.46","-96.45721","-49.42755"
"10.469","-99.45514","-48.4339"
"10.477","-102.4454","-48.41937"
"10.485","-104.452","-47.42258"
"10.494","-107.4504","-46.43942"
"10.502","-110.438","-46.4357"
"10.51","-112.4351","-46.41388"
"10.519","-115.4341","-44.42938"
"10.527","-118.4266","-44.41443"
"10.536","-120.4362","-43.41241"
"10.544","-124.4215","-42.4072"
"10.552","-126.4183","-41.40451"
"10.561","-129.4112","-40.40015"
"10.569","-132.3994","-39.39273"
"10.577","-134.4043","-38.38373"
"10.586","-137.4087","-36.39511"
"10.594","-140.4051","-35.40173"
"10.602","-142.4128","-34.40192"
"10.611","-145.4121","-33.39145"
"10.619","-148.4076","-31.401"
"10.627","-150.4118","-30.39706"
"10.636","-153.4135","-28.40652"
"10.644","-156.4016","-27.39883"
"10.652","-158.3955","-25.4082"
"10.661","-160.3921","-24.40335"
"10.669","-162.3973","-22.4111"
"10.677","-164.4029","-21.40173"
"10.686","-166.4125","-19.39914"
"10.694","-168.4218","-17.40848"
"10.702","-170.4237","-16.39807"
"10.711","-172.4246","-14.39987"
"10.719","-174.4177","-12.40286"
"10.727","-175.4211","-10.41086"
"10.736","-176.4311","-8.421051"
"10.744","-178.4272","-6.427856"
"10.752","-179.4228","-4.437836"
"10.761","-180.4177","-2.445038"
"10.769","-180.4243","-0.454071"
"10.777","-181.4231","1.539764"
"10.786","-182.4106","3.542114"
"10.794","-182.4051","5.541748"
"10.802","-182.401","7.538147"
"10.811","-182.3991","9.533081"
"10.819","-182.3943","11.52515"
"10.827","-182.384","13.51709"
"10.836","-181.3795","14.52142"
"10.844","-180.3778","15.53745"
"10.853","-180.3656","17.54385"
"10.861","-178.3693","18.5538"
"10.869","-178.3593","20.54996"
"10.878","-176.3591","21.54486"
"10.886","-174.3627","21.5593"
"10.894","-173.3633","23.54828"
"10.903","-171.3641","23.55133"
"10.911","-170.3504","24.54852"
"10.919","-167.3481","24.55133"
"10.928","-164.3503","24.56155"
"10.936","-162.3433","25.55389"
"10.944","-158.3529","25.54108"
"10.953","-156.3456","25.53146"
"10.961","-152.3442","24.53125"
"10.969","-148.3486","24.52151"
"10.978","-144.3484","23.52002"
"10.986","-140.3401","22.5235"
"10.994","-135.3414","21.52289"
"11.003","-130.3465","19.53464"
"11.011","-126.3458","18.53696"
"11.019","-121.3469","16.54001"
"11.028","-116.348","14.54233"
"11.036","-111.3513","12.54028"
"11.044","-106.3602","10.53735"
"11.053","-102.3585","8.540527"
"11.061","-98.35083","7.534698"
"11.069","-93.34576","5.543152"
"11.078","-88.34363","4.549744"
"11.086","-83.34375","3.562378"
"11.094","-78.34717","3.562683"
"11.103","-74.33942","3.562317"
"11.111","-69.33478","3.561798"
"11.119","-64.33252","3.571075"
"11.128","-59.33295","4.562775"
"11.136","-54.33044","4.565247"
"11.144","-49.33197","5.553589"
"11.153","-44.33881","5.546997"
"11.161","-40.33563","5.546967"
"11.169","-35.33575","5.554718"
"11.178","-30.33594","5.565704"
"11.186","-25.33588","5.580994"
"11.195","-20.33759","5.59549"
"11.203","-16.3288","5.608765"
"11.211","-11.32721","5.618286"
"11.22","-6.331177","5.621735"
"11.228","-2.322021","5.623901"
"11.236","3.670288","5.614655"
"11.245","7.678833","4.62265"
"11.253","12.67853","4.618164"
"11.261","17.67444","3.626404"
"11.27","21.6803","3.623474"
"11.278","27.67255","2.620819"
"11.286","31.68323","1.627777"
"11.295","37.67896","0.6307983"
"11.303","41.6889","-0.3554077"
"11.311","46.68982","-0.358551"
"11.32","51.69073","-1.358459"
"11.328","57.68451","-2.358398"
"11.336","61.69086","-2.359009"
"11.345","65.69263","-5.356506"
"11.353","70.69012","-5.369904"
"11.361","75.68805","-6.368683"
"11.37","79.69818","-6.372559"
"11.378","85.69806","-7.36261"
"11.386","90.69971","-7.358978"
"11.395","95.70294","-7.365967"
"11.403","100.7036","-7.378113"
"11.411","105.7018","-8.373291"
"11.42","109.7117","-8.372772"
"11.428","115.7056","-9.3591"
"11.436","119.7122","-9.347473"
"11.445","124.7158","-9.339111"
"11.453","129.7135","-9.331177"
"11.461","133.7155","-9.319519"
"11.47","137.7195","-8.322601"
"11.478","142.7168","-8.316406"
"11.486","146.7185","-7.321716"
"11.495","151.7103","-7.317505"
"11.503","155.7021","-6.320648"
"11.512","158.7026","-6.310669"
"11.52","162.7001","-5.312378"
"11.528","165.7058","-5.302887"
"11.537","169.71","-5.288727"
"11.545","173.7066","-5.276428"
"11.553","175.7154","-5.263397"
"11.562","179.7087","-5.267151"
"11.57","181.7089","-6.264954"
"11.578","183.7145","-7.263367"
"11.587","186.7122","-9.253235"
"11.595","187.7189","-10.25446"
"11.603","189.7203","-12.25385"
"11.612","191.7156","-14.24677"
"11.62","191.7221","-16.23901"
"11.628","193.7166","-18.22974"
"11.637","193.7166","-19.23651"
"11.645","193.7186","-21.2345"
"11.653","193.7189","-22.23871"
"11.662","193.713","-23.24481"
"11.67","191.7177","-24.25079"
"11.678","190.7183","-25.25583"
"11.687","189.712","-26.25647"
"11.695","187.7048","-27.25742"
"11.703","184.7056","-28.26144"
"11.712","181.7124","-29.27213"
"11.72","179.711","-31.27228"
"11.728","176.7087","-33.27087"
"11.737","173.7019","-35.27194"
"11.745","169.6998","-37.28326"
"11.753","165.7015","-40.28223"
"11.762","161.7084","-43.27063"
"11.77","158.7056","-45.26456"
"11.778","154.7028","-47.26691"
"11.787","149.7105","-49.27216"
"11.795","145.7133","-51.28061"
"11.803","141.7133","-53.29102"
"11.812","137.7119","-55.29993"
"11.82","133.7068","-57.30362"
"11.828","129.6982","-59.30405"
"11.837","124.6973","-61.29773"
"11.845","119.7039","-62.30127"
"11.854","115.705","-63.31552"
"11.862","111.7076","-65.30692"
"11.87","107.7085","-65.3208"
"11.879","103.7106","-67.31165"
"11.887","99.70685","-67.32211"
"11.895","95.70068","-69.31247"
"11.904","91.69293","-69.31982"
"11.912","87.68665","-70.32748"
"11.92","83.68243","-71.32785"
"11.929","79.68048","-72.32434"
"11.937","75.67615","-72.33069"
"11.945","71.67023","-72.34286"
"11.954","67.66748","-73.33221"
"11.962","63.66992","-73.32828"
"11.97","60.66632","-73.33386"
"11.979","57.65851","-75.33383"
"11.987","53.65619","-75.33777"
"11.995","49.65967","-75.34555"
"12.004","46.65936","-77.33716"
"12.012","43.65253","-77.33359"
