"Time","Handle/0/X","Handle/0/Y","Shoulder/0/X","Shoulder/0/Y","Seat/0/X","Seat/0/Y"
"6.723","81.97223","-115.6397","219.1326","75.14932","288.9313","-156.1099"
"6.732","80.99701","-114.6634","218.131","74.15408","287.9289","-156.1"
"6.74","81.00879","-113.6754","217.1353","74.15533","286.9309","-156.0937"
"6.748","79.02911","-112.7045","217.1333","75.1557","286.9159","-156.0828"
"6.757","64.03223","-103.7223","216.1312","75.15662","285.9066","-156.0747"
"6.765","61.03479","-103.7199","215.1376","75.15247","284.9025","-156.0698"
"6.773","61.02948","-102.7253","214.1472","75.14532","283.9011","-156.0677"
"6.782","56.03076","-102.7341","213.1469","74.15289","282.9063","-156.0693"
"6.79","52.02618","-102.7151","212.1475","74.16068","282.8935","-156.0654"
"6.798","29.52386","-113.6988","212.1424","75.16611","281.8874","-156.0645"
"6.807","47.52942","-101.678","211.1398","75.16965","280.8901","-156.068"
"6.815","46.52783","-100.6921","210.1423","75.17068","279.8951","-156.0765"
"6.823","43.52747","-100.6748","209.149","75.16962","279.882","-156.0786"
"6.832","42.52631","-99.69943","209.1508","76.16556","278.876","-156.0848"
"6.84","39.52661","-99.69702","208.1547","76.1604","277.879","-156.0942"
"6.849","17.02283","-110.6862","207.1602","76.15533","276.8871","-156.1088"
"6.857","14.02069","-109.6931","206.1682","76.14886","276.8794","-156.1187"
"6.865","11.026","-109.6911","205.1793","76.13962","275.8751","-156.1318"
"6.874","9.031494","-108.7019","204.1794","75.14615","274.8762","-156.1495"
"6.882","7.028259","-108.6918","204.1766","76.14844","273.8832","-156.1708"
"6.89","5.028992","-107.6867","203.1761","76.14893","273.8768","-156.1877"
"6.899","3.024719","-106.6822","202.1798","76.14639","272.8761","-156.2106"
"6.907","0.03259277","-105.6878","200.1835","76.15112","271.8818","-156.2388"
"6.915","-1.963623","-104.6908","199.1965","76.14902","271.868","-156.2601"
"6.924","-3.959839","-103.6972","198.2161","76.14304","270.8617","-156.2853"
"6.932","-5.951782","-102.7123","198.1994","76.164","269.8618","-156.313"
"6.94","-7.951782","-102.7018","197.1851","76.18304","268.8544","-157.2732"
"6.949","-9.950562","-101.6958","197.1752","77.18823","267.8497","-157.2311"
"6.957","-11.94666","-100.6965","195.1735","76.19714","266.8455","-157.192"
"6.965","-13.93994","-99.70291","195.1744","77.19214","265.8443","-157.1544"
"6.974","-14.94324","-98.71222","194.1794","77.18344","264.8436","-157.1182"
"6.982","-17.93457","-98.70764","193.1927","77.16742","263.847","-157.0847"
"6.99","-18.93591","-97.70767","193.1766","77.17966","262.8521","-157.0552"
"6.999","-0.9320068","-89.70309","192.1697","77.18399","262.84","-157.0143"
"7.007","-1.934021","-88.70483","191.1655","77.18555","261.8283","-156.9734"
"7.015","-3.934021","-87.71564","190.1694","77.17783","260.8187","-157.9371"
"7.024","-5.927551","-87.7037","189.1769","77.16626","259.8088","-157.8992"
"7.032","-7.919617","-86.71082","189.1653","77.17337","258.8018","-157.8666"
"7.04","-7.921326","-86.70291","188.1583","77.17752","257.7985","-157.8344"
"7.049","-30.42957","-92.70444","187.1583","77.17508","256.7946","-157.8036"
"7.057","-32.43713","-92.70261","186.1609","77.1702","255.7911","-157.7736"
"7.065","-34.42664","-91.72141","185.1708","77.15927","254.7885","-157.7447"
"7.074","-36.40747","-91.72784","185.1546","77.1723","253.7865","-157.716"
"7.082","-37.40533","-90.74435","184.1485","77.17664","252.7875","-157.6888"
"7.09","-39.39166","-90.75293","183.1454","77.17963","251.7895","-157.6646"
"7.099","-41.38251","-90.75073","182.1492","77.17792","250.7936","-157.6432"
"7.107","-42.39191","-89.74951","181.1544","77.17499","249.798","-157.6204"
"7.115","-44.38336","-88.76901","180.1627","77.16931","248.8038","-157.6011"
"7.124","-46.36926","-88.7771","179.173","77.16318","247.8099","-157.5827"
"7.132","-47.37317","-87.78662","179.1605","77.17847","247.8048","-157.5597"
"7.14","-49.36804","-87.78458","179.1474","78.18463","246.802","-157.5381"
"7.149","-51.36267","-87.77469","178.1365","78.19144","245.8032","-157.5186"
"7.157","-53.33759","-86.77737","177.1277","78.19873","244.8055","-157.501"
"7.165","-54.33685","-85.78271","176.1224","78.20374","243.8096","-157.4864"
"7.174","-56.33698","-85.77359","175.1205","78.20752","243.802","-157.4611"
"7.182","-58.30859","-84.78885","174.1235","78.20996","242.7964","-157.44"
"7.191","-59.29572","-83.81274","173.1297","78.21246","241.7943","-157.4225"
"7.199","-61.28357","-83.82053","173.1344","79.20413","240.7952","-157.4077"
"7.207","-62.28601","-82.83127","172.1415","79.19553","239.7979","-157.395"
"7.216","-64.29407","-82.83289","172.1309","79.20575","239.789","-157.376"
"7.224","-66.29279","-82.82492","171.1226","79.21402","238.7819","-157.3599"
"7.232","-68.2702","-81.83823","170.1205","79.21713","237.7804","-157.3484"
"7.241","-69.26184","-80.85818","168.1193","79.22009","236.7845","-157.3412"
"7.249","-71.25055","-80.86142","167.1213","79.22665","236.7766","-157.326"
"7.257","-73.21466","-79.88394","166.1247","79.23285","235.7737","-157.314"
"7.266","-75.18323","-79.89398","165.1332","79.23364","234.772","-157.3052"
"7.274","-76.18146","-78.9035","165.1248","79.25015","233.775","-157.3025"
"7.282","-78.16956","-77.92206","164.1221","79.26263","233.7657","-157.291"
"7.291","-80.16022","-77.91479","163.1237","79.27225","232.7631","-157.2841"
"7.299","-81.16724","-75.91879","162.13","79.27679","231.7633","-157.2813"
"7.307","-83.17609","-74.91913","161.1383","79.28043","230.7676","-157.2784"
"7.316","-78.17157","-69.93832","161.1339","79.29248","230.7601","-157.2723"
"7.324","-80.16461","-68.95374","160.1328","79.30219","229.7583","-157.2692"
"7.332","-88.17542","-70.95224","159.1396","79.30603","228.7596","-157.2689"
"7.341","-83.17651","-66.93057","159.1361","79.31586","228.7518","-157.2635"
"7.349","-85.16809","-64.94244","158.1373","79.32352","227.7489","-157.2594"
"7.357","-86.17096","-63.93198","157.1452","79.327","226.7526","-157.2583"
"7.366","-95.1723","-65.92102","157.1404","79.33688","226.7444","-157.2502"
"7.374","-89.17694","-60.91937","156.1457","79.34033","225.7438","-157.2443"
"7.382","-91.17377","-59.9082","156.139","79.35263","224.7489","-157.2424"
"7.391","-92.1734","-57.92099","156.1376","80.33936","224.7467","-157.2381"
"7.399","-94.17029","-56.91388","155.1428","80.32477","223.7497","-157.2336"
"7.407","-95.16956","-54.91968","155.1379","80.31848","223.7452","-157.2268"
"7.416","-96.17316","-52.93842","154.143","80.30835","222.7484","-157.2203"
"7.424","-85.16376","-48.95538","154.1402","80.30777","222.7429","-157.2123"
"7.432","-85.17938","-47.9325","154.1329","80.31146","221.7493","-157.2123"
"7.441","-86.1853","-45.93942","153.1387","80.31104","221.748","-157.2091"
"7.449","-87.19592","-44.90292","154.1337","81.30008","221.7427","-157.2018"
"7.457","-88.19977","-42.89688","154.1253","81.29626","220.7493","-157.2009"
"7.466","-89.18958","-41.86691","154.1144","81.29666","220.7542","-157.1966"
"7.474","-89.18396","-39.87183","153.1203","81.29037","220.7579","-157.1911"
"7.482","-89.19464","-38.83679","153.1254","81.28848","220.7602","-157.1862"
"7.491","-90.18506","-36.82446","154.1255","82.2706","220.7621","-157.1802"
"7.499","-90.18292","-34.82178","154.1271","82.25851","220.7656","-157.1766"
"7.508","-90.18933","-32.83127","154.1304","82.24838","220.7706","-157.174"
"7.516","-111.1777","-32.83127","154.1349","82.24109","221.7628","-157.1632"
"7.524","-111.1699","-30.83047","154.1343","81.24686","221.7627","-157.1568"
"7.533","-111.1604","-28.8233","155.1309","82.25015","221.767","-157.1534"
"7.541","-111.1496","-26.8179","155.1343","82.2486","222.7606","-157.1445"
"7.549","-110.1547","-24.79849","156.1284","82.25745","222.7628","-157.1376"
"7.558","-110.1508","-22.78256","156.1299","82.26282","223.757","-157.1281"
"7.566","-110.137","-20.76813","157.1223","82.2756","223.7607","-157.1232"
"7.574","-109.1305","-18.76556","158.1179","83.27646","224.7598","-157.1177"
"7.583","-108.1329","-16.76315","159.1047","83.28915","225.7576","-157.1093"
"7.591","-107.1334","-14.78259","160.0988","84.29019","226.7539","-157.0981"
"7.599","-107.1245","-13.77908","161.0869","84.30203","227.7502","-157.0878"
"7.608","-105.1284","-11.78461","162.0872","85.29755","228.7468","-157.0786"
"7.616","-105.1227","-10.78162","163.0857","85.30139","229.7471","-157.0713"
"7.624","-104.1194","-9.76355","165.0786","86.30035","230.7504","-157.0659"
"7.633","-102.1143","-7.786743","166.0723","86.30661","232.745","-157.054"
"7.641","-100.1143","-6.786499","167.0695","86.31854","233.7443","-157.0433"
"7.649","-98.11304","-4.808411","169.0687","87.32156","235.7399","-157.0268"
"7.658","-95.11432","-3.825378","171.0683","88.3165","236.7412","-157.0159"
"7.666","-93.1142","-3.804596","173.06","88.32486","238.743","-157.0009"
"7.674","-90.11499","-2.797119","175.0569","89.31995","240.743","-156.9828"
"7.683","-86.11707","-1.813934","177.0489","89.328","242.7415","-157.9584"
"7.691","-83.11694","-1.821655","179.0536","90.32355","244.7397","-157.9349"
"7.699","-79.11713","-1.822388","182.0553","91.31094","246.7409","-157.9108"
"7.708","-75.11548","-1.840637","184.0618","91.30548","249.7325","-157.8777"
"7.716","-72.11243","-3.837555","187.0607","91.31345","251.7274","-157.8444"
"7.724","-67.11194","-5.836517","190.0666","92.30469","253.7292","-157.8159"
"7.733","-62.11597","-6.830658","193.067","92.30902","256.7209","-157.7775"
"7.741","-52.11407","-2.830811","197.0649","93.30377","258.7199","-157.7429"
"7.749","-47.1156","-2.82135","200.0674","93.29877","261.7222","-156.7715"
"7.758","-42.11932","-2.822083","204.056","93.31238","264.7201","-156.7977"
"7.766","-38.11981","-3.81723","207.0533","93.31851","267.7133","-156.8207"
"7.774","-34.11676","-4.81781","211.051","94.3136","269.7175","-156.8483"
"7.783","-29.12927","-5.81662","214.0399","93.33142","272.7086","-156.8641"
"7.791","-25.13513","-6.803589","217.0358","93.34637","274.7062","-156.8824"
"7.799","-20.14673","-6.802856","221.0338","94.34634","276.7131","-156.8987"
"7.808","-16.15033","-7.790466","224.0311","94.35016","279.7103","-156.9112"
"7.816","-11.15619","-7.793457","227.0249","94.35858","281.7106","-156.9224"
"7.824","-7.158997","-8.78183","230.0291","95.34805","283.7112","-156.9338"
"7.833","-3.155457","-8.782745","233.0302","95.34583","285.7097","-156.9431"
"7.841","2.840637","-8.780945","236.0289","95.34918","287.7028","-156.9492"
"7.85","6.840271","-9.77066","239.0228","95.35876","288.7075","-156.9629"
"7.858","11.84381","-9.785797","241.0158","95.37692","290.699","-156.9674"
"7.866","16.84473","-10.79068","245.0001","96.39374","291.6924","-156.9747"
"7.875","20.84534","-11.78232","246.9989","96.40057","292.6859","-156.981"
"7.883","25.84271","-11.78769","251.991","97.40717","293.6774","-156.9829"
"7.891","29.83936","-12.77228","253.9991","97.3992","293.6838","-156.993"
"7.9","34.83282","-12.76926","258.0041","98.38666","294.6802","-156.9917"
"7.908","39.82623","-12.77243","260.0015","98.39026","294.6827","-156.9919"
"7.916","44.81848","-12.77448","262.9908","98.40524","294.6909","-156.99"
"7.925","49.8208","-12.76819","265.9931","98.40314","294.6983","-156.9845"
"7.933","53.82043","-12.77521","268.9915","98.40665","294.702","-156.9741"
"7.941","58.81903","-12.77655","271.9913","98.40808","294.7012","-156.9605"
"7.95","63.82367","-12.76898","274.9956","98.40073","294.6946","-156.9446"
"7.958","68.82843","-12.75854","276.9991","97.39716","294.6806","-156.922"
"7.966","75.82507","-11.76361","280.9939","97.40115","293.6858","-156.9105"
"7.975","79.82996","-11.77325","282.9901","96.40887","293.6908","-156.8942"
"7.983","84.83167","-11.77747","285.9941","96.40295","293.6962","-156.8752"
"7.991","89.83002","-11.77145","288.9937","95.40729","293.7021","-156.8536"
"8","94.82831","-11.75961","292.9929","95.40106","293.7088","-156.8308"
"8.008","100.8223","-10.76193","295.9888","94.40442","294.6934","-156.7975"
"8.016","104.8224","-10.7601","297.989","93.40741","294.6868","-156.7609"
"8.025","109.8215","-10.75067","301.9883","93.40674","294.6875","-156.7272"
"8.033","114.8269","-9.768616","304.9835","92.4162","295.6745","-156.6849"
"8.041","119.8251","-9.784393","306.9854","91.41687","295.673","-156.6451"
"8.05","124.8257","-9.798737","311.9828","91.41763","296.6682","-155.6721"
"8.058","130.822","-9.810883","312.9843","89.41998","296.6648","-156.6288"
"8.066","135.8174","-10.79623","316.9873","89.40967","297.6551","-155.657"
"8.075","140.8179","-10.80185","319.9862","88.40756","297.6548","-155.6879"
"8.083","144.8229","-11.79529","322.9823","87.41113","297.6544","-156.6469"
"8.091","150.8226","-11.80231","324.9823","86.41138","297.6592","-156.6089"
"8.1","155.821","-12.79843","327.9791","85.41922","298.6524","-155.6428"
"8.108","160.8194","-13.79126","329.9795","84.42285","298.6393","-156.5953"
"8.116","165.8175","-14.77628","331.9825","83.42392","298.6284","-156.5471"
"8.125","170.8221","-14.79346","335.9835","83.41809","298.6187","-156.5"
"8.133","175.8214","-15.79718","337.9853","82.41553","298.61","-156.4563"
"8.141","180.817","-16.78668","340.9826","81.42111","298.6035","-156.4122"
"8.15","185.8118","-17.76721","342.9816","80.42807","298.6041","-156.368"
"8.158","190.8158","-17.77304","344.9864","79.42081","299.5953","-155.3946"
"8.166","195.8163","-18.76578","347.9818","78.4277","299.5888","-155.4152"
"8.175","200.8204","-18.77673","349.9767","77.4371","299.585","-155.4387"
"8.183","205.8206","-19.77002","350.98","76.43808","299.5833","-155.4561"
"8.192","210.8248","-19.78372","352.9816","75.44342","299.5829","-155.4733"
"8.2","215.8273","-20.79031","354.9807","74.45547","300.5755","-155.49"
"8.208","220.8307","-21.78894","355.9859","73.46158","300.5687","-155.5077"
"8.217","225.8353","-22.77942","357.9872","72.47339","297.5676","-155.5151"
"8.225","231.837","-22.78775","358.9918","71.48151","300.5668","-155.5208"
"8.233","236.8321","-23.77075","359.9969","70.49301","297.5664","-155.5311"
"8.242","241.8309","-23.76971","362.9979","70.48056","297.5676","-155.5435"
"8.25","246.8354","-23.7735","363.9991","69.47122","298.5664","-155.5474"
"8.258","252.8333","-23.77298","364.9989","68.46729","298.5672","-155.5551"
"8.267","257.8329","-23.76273","364.9999","67.46747","298.5685","-155.5613"
"8.275","262.8367","-22.77322","365.0026","66.47235","299.5668","-155.5597"
"8.283","267.835","-22.77185","366.0041","66.45798","299.5673","-155.5604"
"8.292","272.8367","-21.78076","366.0038","65.45432","299.567","-155.5616"
"8.3","278.833","-20.77994","366.0031","64.46164","299.5674","-155.5653"
"8.308","283.8328","-19.77786","367.0045","64.45038","300.5635","-155.5632"
"8.317","289.8348","-17.78845","367.003","63.4545","300.5619","-155.5645"
"8.325","295.8295","-16.78574","368.0032","63.44458","300.5609","-155.5668"
"8.333","301.8351","-14.79587","367.0038","62.44977","300.5588","-155.5731"
"8.342","307.8395","-13.79425","368.0035","62.44519","300.559","-155.5834"
"8.35","312.8354","-13.78259","368.0069","62.42737","300.5599","-155.5945"
"8.358","316.8334","-12.78662","367.0079","61.43677","300.5619","-155.6064"
"8.367","319.8378","-12.79364","367.011","61.43356","300.5626","-155.6208"
"8.375","322.8415","-12.79898","367.0148","61.42828","300.5634","-155.6348"
"8.383","325.842","-12.80066","367.0187","61.42007","301.5602","-155.6431"
"8.392","327.8448","-12.79562","367.0226","61.41101","301.5572","-155.6519"
"8.4","329.8607","-12.80511","367.0261","61.40088","299.5566","-156.634"
"8.408","331.8771","-12.82837","367.0292","61.3912","299.5567","-156.6182"
"8.417","332.8752","-13.79898","367.0323","61.38391","300.5545","-156.5979"
"8.425","332.8956","-12.80667","367.0359","61.37674","300.5526","-156.579"
"8.433","332.9114","-12.80911","367.0393","61.36896","299.5538","-156.5697"
"8.442","332.9023","-12.80658","368.037","61.371","300.5504","-156.5521"
"8.45","331.9142","-12.8208","368.0359","61.37317","299.5511","-156.5424"
"8.458","330.8951","-13.79779","368.035","61.37521","300.548","-156.5262"
"8.467","328.9021","-13.81769","368.0336","61.37933","300.5444","-156.5126"
"8.475","326.9015","-15.82483","368.0314","61.38531","300.5417","-156.4996"
"8.483","325.9091","-16.84274","367.0323","61.3876","300.5392","-156.4873"
"8.492","324.9148","-17.8576","367.0299","61.39566","300.5367","-156.4758"
"8.5","322.9102","-18.87567","366.03","61.40054","300.5338","-156.4658"
"8.508","319.9081","-20.87381","365.0314","61.40277","300.5306","-156.4549"
"8.517","317.9067","-21.8959","364.0334","61.40732","300.5273","-156.4427"
"8.525","313.9113","-24.89771","363.0355","61.41266","300.5239","-156.4305"
"8.534","311.917","-25.92572","364.0372","62.39838","299.5248","-156.4242"
"8.542","308.9203","-27.93851","364.0338","62.39734","299.5252","-156.4175"
"8.55","305.9186","-29.94955","362.0363","62.38895","299.5248","-156.4123"
"8.559","301.9249","-31.96136","361.0386","62.38382","299.5247","-156.4065"
"8.567","298.9243","-34.94485","360.04","62.39056","299.5236","-156.3981"
"8.575","295.932","-35.966","361.0385","63.38477","299.5222","-156.3901"
"8.584","293.9308","-37.96445","359.0395","63.38062","299.5203","-156.3813"
"8.592","290.9317","-39.95654","358.0356","63.39551","299.5181","-156.3718"
"8.6","287.9315","-41.94458","358.0323","64.39417","299.5151","-156.3623"
"8.609","285.9319","-42.94049","356.0305","64.40329","299.512","-156.3522"
"8.617","283.9325","-43.94244","356.0297","65.39209","298.5135","-156.347"
"8.625","281.9331","-44.94806","354.0312","65.38498","298.5147","-156.3418"
"8.634","279.9357","-45.95502","352.035","65.38559","299.5126","-156.3307"
"8.642","275.9431","-47.96204","352.0368","66.37048","299.5104","-156.3198"
"8.65","273.9492","-48.97021","350.0399","66.36832","299.5096","-156.308"
"8.659","271.9554","-49.98682","348.0433","66.38025","299.509","-156.296"
"8.667","266.9611","-52.99228","348.0434","67.37787","299.5095","-156.2826"
"8.675","263.9688","-54.00473","346.045","67.38574","299.5097","-156.2712"
"8.684","260.973","-54.0105","346.0425","68.38013","299.5108","-156.2567"
"8.692","257.9777","-55.0141","344.0387","68.3894","299.5117","-156.2436"
"8.7","254.9791","-56.0148","343.0398","69.37494","300.5085","-156.2249"
"8.709","251.9849","-57.02188","341.0396","69.3735","300.506","-156.2054"
"8.717","249.9862","-58.02771","339.0378","69.38937","299.5065","-156.1919"
"8.725","246.9932","-60.03177","338.0403","70.38272","302.5005","-155.1998"
"8.734","244.9964","-62.02927","336.0422","70.38779","300.5003","-156.1802"
"8.742","242.0044","-64.0289","336.0391","71.38785","301.5011","-155.1959"
"8.75","240.0027","-65.02829","333.0417","71.38889","302.4965","-155.2038"
"8.759","241.0026","-65.02274","333.0392","72.38681","302.4929","-155.2154"
"8.767","239.0057","-66.02869","330.0425","72.38477","302.4909","-155.2251"
"8.775","236.006","-68.0296","330.043","73.37463","302.4887","-155.2361"
"8.784","233.0087","-70.0296","328.0419","73.3779","302.4894","-155.2483"
"8.792","230.0101","-72.0282","325.0458","73.37585","302.4908","-155.26"
"8.8","228.0118","-73.03912","325.0463","74.37335","303.4869","-155.2645"
"8.809","225.0172","-75.03836","323.0437","74.38287","303.4826","-155.271"
"8.817","224.0191","-76.05304","322.045","75.37415","303.4816","-155.2789"
"8.825","222.0193","-78.05112","320.0452","75.37396","303.4813","-155.2881"
"8.834","220.0215","-79.06207","318.0443","75.37943","304.4808","-155.2935"
"8.842","218.0226","-81.05627","317.0475","76.36865","305.4774","-155.3003"
"8.851","216.0222","-82.0592","315.0488","76.36349","305.4758","-155.3092"
"8.859","214.0214","-83.07101","313.0486","76.36731","305.4745","-155.3186"
"8.867","211.0198","-85.06946","311.049","76.37256","306.4661","-155.3289"
"8.876","209.0197","-86.07608","311.0467","77.3743","306.4578","-155.3386"
"8.884","206.0207","-88.07266","309.0444","77.37982","306.4516","-155.3503"
"8.892","204.0237","-89.07199","308.0466","78.36969","306.446","-155.3627"
"8.901","202.0263","-90.07446","306.0485","78.36234","306.4413","-155.3743"
"8.909","200.0278","-91.07507","304.0505","78.35788","306.4366","-155.3858"
"8.917","198.0299","-92.07257","302.0623","78.35507","306.4334","-155.401"
"8.926","196.0298","-93.06631","301.0615","78.3656","306.4296","-155.4166"
"8.934","195.0274","-93.07849","300.0664","79.35593","306.4252","-155.4326"
"8.942","193.0253","-94.08282","299.0646","79.35724","306.4216","-155.4493"
"8.951","191.024","-95.08209","297.0696","79.36154","306.4164","-155.4659"
"8.959","188.0242","-96.07715","296.0755","80.34955","306.4115","-155.4843"
"8.967","186.0276","-96.08789","295.0753","80.34607","306.404","-155.5059"
"8.976","184.0277","-97.08417","293.0916","80.33914","306.3943","-155.5261"
"8.984","183.025","-97.08698","292.0986","80.33951","306.3857","-155.551"
"8.992","180.0264","-98.0831","291.0967","80.34598","306.3745","-155.5775"
"9.001","179.0225","-98.08508","289.1172","80.35287","305.3746","-156.5342"
"9.009","176.0248","-99.08386","288.1234","80.3634","305.3754","-155.5618"
"9.017","174.0249","-100.0766","287.128","81.36185","305.3715","-156.5201"
"9.026","173.0267","-100.0868","286.1262","81.36389","305.3658","-156.4756"
"9.034","171.0291","-101.094","285.1185","81.37192","305.3595","-156.435"
"9.042","170.0281","-102.0919","283.1359","81.37701","305.353","-156.3949"
"9.051","168.0261","-103.0838","282.1464","82.36923","305.3432","-156.3522"
"9.059","166.03","-103.0953","281.1489","82.3652","305.3334","-156.3091"
"9.067","164.0327","-104.0946","280.1436","82.36584","305.3214","-156.2676"
"9.076","163.0353","-104.1053","278.142","82.37711","305.3095","-156.2264"
"9.084","166.04","-103.1149","277.1334","82.39221","305.2947","-156.1842"
"9.092","147.0424","-113.1164","275.1585","82.40155","305.2797","-156.1438"
"9.101","145.0474","-113.1264","274.1677","82.41571","304.2834","-156.108"
"9.109","143.0472","-114.1168","273.176","83.40582","304.2878","-156.0754"
"9.117","141.0498","-114.1097","272.1776","83.39975","304.2906","-156.0424"
"9.126","139.054","-114.1078","271.1735","83.39938","304.2927","-156.0083"
"9.134","137.0582","-114.1125","269.1835","82.4155","304.2936","-155.9744"
"9.142","136.0567","-114.1154","268.2019","83.40637","304.294","-156.9419"
"9.151","134.0574","-114.1203","267.2067","83.40173","304.2937","-156.9111"
"9.159","132.0618","-114.1282","266.2013","83.40369","304.2928","-156.8806"
"9.167","130.0679","-114.1386","264.2144","82.42001","304.2881","-156.849"
"9.176","129.0634","-114.1426","263.2255","82.43674","304.2829","-156.8179"
"9.184","127.0634","-114.1451","262.2288","82.45322","304.2751","-156.7875"
"9.193","125.0656","-114.1445","261.2284","82.46844","304.2665","-156.7575"
"9.201","123.0695","-114.1378","260.2346","83.46283","304.2514","-156.726"
"9.209","121.0733","-114.1285","259.2357","83.45819","304.2355","-156.6959"
"9.218","120.0667","-113.1349","257.2567","82.4624","303.2369","-156.6743"
"9.226","118.0616","-113.141","256.2771","82.46674","303.2358","-156.6519"
"9.234","116.0565","-113.145","255.2916","82.46991","303.2293","-156.629"
"9.243","114.0525","-113.1476","254.3026","82.47318","303.2217","-156.6042"
"9.251","111.0588","-113.1566","253.3083","82.47589","303.2113","-156.5803"
"9.259","109.0658","-113.1628","252.3118","82.47961","303.1982","-156.5569"
"9.268","108.0613","-113.161","251.3102","82.48337","302.1979","-156.5396"
"9.276","106.0579","-113.1594","250.3091","82.48651","302.1953","-156.5211"
"9.284","102.0609","-114.1436","249.3094","82.48825","302.1868","-156.5004"
"9.293","102.0587","-113.1483","248.309","82.48953","302.1758","-156.4802"
"9.301","98.06891","-114.1383","247.3077","82.49078","301.1795","-156.4655"
"9.309","96.08075","-114.1255","246.3057","82.49176","301.1769","-156.4486"
"9.318","85.0791","-132.1403","245.3029","82.49298","301.1686","-156.4297"
"9.326","84.08038","-132.154","244.3015","82.49387","301.1547","-156.4094"
"9.334","92.07568","-113.1587","243.3032","82.49323","300.154","-156.3956"
"9.343","89.07593","-114.1441","242.3063","82.49112","300.1433","-156.38"
"9.351","88.07281","-113.1505","241.3096","82.48898","299.1483","-156.3689"
"9.359","85.07306","-114.1406","240.312","82.48712","299.1423","-156.3521"
"9.368","83.07416","-114.1333","239.3157","82.48401","298.1488","-156.3422"
"9.376","81.07831","-114.1289","238.3214","82.47952","298.1442","-156.3275"
"9.384","79.09113","-114.1294","237.3309","82.4744","297.1522","-156.3187"
"9.393","78.08862","-114.1239","236.3423","82.46872","297.1491","-156.3059"
"9.401","76.08722","-114.1167","235.3553","82.46249","296.157","-156.3004"
"9.409","74.08606","-114.1097","235.3567","83.45633","296.1514","-156.2873"
"9.418","72.08765","-114.1009","234.3496","82.45972","295.1547","-156.2823"
"9.426","70.09113","-114.092","233.3442","82.46213","295.1425","-156.27"
"9.434","69.09094","-113.1005","232.3422","82.46298","294.1403","-156.2643"
"9.443","67.09479","-113.1075","231.3408","82.46313","294.1237","-156.2504"
"9.451","65.10065","-113.1122","230.3404","82.46246","293.1155","-156.2432"
"9.459","63.10638","-113.1149","229.3412","82.46118","292.119","-156.2406"
"9.468","61.1153","-113.1146","228.3433","82.45816","292.1027","-156.232"
"9.476","59.12469","-113.1127","227.3475","82.45404","291.096","-156.2297"
"9.484","58.12933","-112.1292","226.3546","82.4505","290.0984","-156.2317"
"9.493","56.13654","-112.1459","225.3623","82.4454","290.0859","-156.2251"
"9.501","54.14508","-112.1555","224.3637","81.44907","289.0811","-156.2243"
"9.51","52.15259","-112.1638","223.3658","81.45239","288.0854","-156.2283"
"9.518","50.16418","-112.17","222.3693","81.45462","287.0916","-156.237"
"9.526","48.17737","-112.1764","221.3757","81.45709","287.0831","-156.2399"
"9.535","47.17261","-112.1722","221.3729","82.45392","286.0787","-156.2457"
"9.543","45.17169","-112.1695","219.385","81.45206","285.0829","-156.2549"
"9.551","43.17114","-112.164","219.3834","82.44794","284.0905","-156.2687"
"9.56","63.16895","-101.1708","218.383","82.4422","284.0839","-156.2749"
"9.568","61.17279","-101.1712","217.3745","81.44815","283.0812","-156.2839"
"9.576","60.16205","-101.1546","216.3671","81.45215","282.0831","-156.2952"
"9.585","58.16168","-101.1444","215.3614","81.45612","281.09","-156.3101"
"9.593","56.16589","-101.127","214.3561","81.45944","281.0823","-156.3192"
"9.601","56.16156","-100.1335","213.3511","81.46255","280.08","-156.3324"
"9.61","54.1557","-100.1336","212.3463","81.46561","279.0787","-156.3463"
"9.618","51.15601","-100.1299","211.3411","81.46811","278.0855","-156.3656"
"9.626","49.15424","-100.1037","210.338","81.46985","278.074","-156.3774"
"9.635","48.15564","-99.12753","209.338","81.46887","277.0696","-156.3948"
"9.643","46.15088","-99.1152","208.3395","81.46796","276.0703","-156.4149"
"9.651","44.15106","-98.13232","207.3448","81.46503","275.076","-156.4402"
"9.66","52.14874","-95.13675","206.3521","81.46106","275.0655","-156.4606"
"9.668","52.14679","-94.13605","205.3594","80.46478","274.0595","-156.4858"
"9.676","52.13977","-93.13452","205.3544","81.46408","273.0581","-156.5134"
"9.685","41.13702","-94.12933","204.3542","81.46173","272.0626","-156.5465"
"9.693","20.13708","-102.1142","203.3563","81.45914","271.0616","-157.5074"
"9.701","10.13513","-105.1182","202.3544","80.46518","270.0645","-157.4727"
"9.71","8.144104","-104.1393","201.355","80.46979","270.0546","-157.4281"
"9.718","6.147705","-104.1418","200.3578","80.47333","269.0496","-157.3893"
"9.726","4.152954","-104.132","199.365","80.4744","268.0458","-157.3537"
"9.735","2.175293","-103.1429","199.3635","81.47086","267.0461","-157.3195"
"9.743","1.182922","-102.1609","198.3632","81.4682","266.0479","-157.2888"
"9.751","-0.8138428","-102.1651","197.3679","81.46362","265.0549","-157.2602"
"9.76","-2.797363","-101.1915","196.3665","80.46777","265.0448","-157.2208"
"9.768","-4.783997","-101.2043","195.3693","80.46973","264.0382","-157.185"
"9.776","-6.770264","-101.2023","194.376","80.46991","263.0334","-157.1501"
